new_id,Answer,_alcohol
558ce029d6dfbb77017c6213,Alcohol Consumption::First Person,True
559062a6d6dfbb37332072fc,Alcohol Consumption::First Person,True
556fc31cd6dfbb11fa70ba51,Alcohol Consumption::First Person,True
55887003d6dfbb182e22d774,Alcohol Consumption::First Person,True
557e1c67d6dfbb7f85518e6a,Alcohol Consumption::First Person,True
5572f80fd6dfbb1a4781ce17,Alcohol Consumption::First Person,True
55902ac8d6dfbb1ef9653688,Alcohol Consumption::First Person,True
5573ccfed6dfbb5bc86e48e0,Alcohol Consumption::First Person,True
558e247ad6dfbb4c990c9469,Alcohol Consumption::First Person,True
557a5185d6dfbb5f0fabe630,Alcohol Consumption::First Person,True
558b1294d6dfbb6a1711e791,Alcohol Consumption::First Person,True
558f5251d6dfbb57385f24b9,Alcohol Consumption::First Person,True
55768781d6dfbb50b202cf02,Alcohol Consumption::First Person,True
558bcac0d6dfbb1e77e0b0f4,Alcohol Consumption::First Person,True
558056bdd6dfbb37e58a8bed,Alcohol Consumption::First Person,True
557cf99ad6dfbb2157cc0583,Alcohol Consumption::First Person,True
557211dfd6dfbb33bf903d63,Alcohol Consumption::First Person,True
557b35aad6dfbb29dc548fea,Alcohol Consumption::First Person,True
558f60b7d6dfbb5b009e8038,Alcohol Consumption::First Person,True
5584577bd6dfbb477d95e34f,Alcohol Consumption::First Person,True
55719e1cd6dfbb0f970214f8,Alcohol Consumption::First Person,True
5573c6f8d6dfbb5bc86e0aa8,Alcohol Consumption::First Person,True
558ad7f8d6dfbb5b19fb17d8,Alcohol Consumption::First Person,True
557a3feed6dfbb59f527af16,Alcohol Consumption::First Person,True
558cbeccd6dfbb6588fab616,Alcohol Consumption::First Person,True
557d9c99d6dfbb5ccfb76492,Alcohol Consumption::First Person,True
55737cc2d6dfbb130f382a84,Alcohol Consumption::First Person,True
557b4037d6dfbb2d94b9de0d,Alcohol Consumption::First Person,True
5584f1f5d6dfbb72710e1807,Alcohol Consumption::First Person,True
557b2fadd6dfbb29dc545834,Alcohol Consumption::First Person,True
558da2fbd6dfbb72455f1130,Alcohol Consumption::First Person,True
5574d843d6dfbb571e32acd4,Alcohol Consumption::First Person,True
556e58a3d6dfbb077d486e26,Alcohol Consumption::First Person,True
5582c040d6dfbb4ec7cc213b,Alcohol Consumption::First Person,True
55865e6cd6dfbb0c4d6a3376,Alcohol Consumption::First Person,True
55762ed7d6dfbb240cd0b6ae,Alcohol Consumption::First Person,True
558b45ffd6dfbb795bd8b57f,Alcohol Consumption::First Person,True
5590e9e2d6dfbb739baa1fc0,Alcohol Consumption::First Person,True
55867dacd6dfbb1b603d8fbd,Alcohol Consumption::First Person,True
558c8cbcd6dfbb5ab80a707c,Alcohol Consumption::First Person,True
5572504ad6dfbb4b208acc9f,Alcohol Consumption::First Person,True
558b6b71d6dfbb01b4072a00,Alcohol Consumption::First Person,True
557c9e4ed6dfbb7ac08b0568,Alcohol Consumption::First Person,True
557cfdc2d6dfbb280c644d15,Alcohol Consumption::First Person,True
557dbfd6d6dfbb64379c3f34,Alcohol Consumption::First Person,True
55758d89d6dfbb2747fdb42a,Alcohol Consumption::First Person,True
558df19ed6dfbb1d4955a016,Alcohol Consumption::First Person,True
557e26aad6dfbb047b5ac24b,Alcohol Consumption::First Person,True
557c4164d6dfbb4e626c35ef,Alcohol Consumption::First Person,True
5583b271d6dfbb1cd68d219a,Alcohol Consumption::First Person,True
557ce8e8d6dfbb1b59b22f0e,Alcohol Consumption::First Person,True
5574f0bfd6dfbb5e588b7156,Alcohol Consumption::First Person,True
558fa464d6dfbb6fdce39457,Alcohol Consumption::First Person,True
558f2f2cd6dfbb4e29a7c217,Alcohol Consumption::First Person,True
5577d400d6dfbb7e91a3dd02,Alcohol Consumption::First Person,True
5583b325d6dfbb1cd68d27ef,Alcohol Consumption::First Person,True
558a0a6dd6dfbb216fdca85b,Alcohol Consumption::First Person,True
5590e23ad6dfbb739ba9e2a4,Alcohol Consumption::First Person,True
556e505bd6dfbb7a8de498ba,Alcohol Consumption::First Person,True
558ed875d6dfbb34962efcde,Alcohol Consumption::First Person,True
558f76dad6dfbb6325d6dda5,Alcohol Consumption::First Person,True
557e7728d6dfbb17cf8db9e5,Alcohol Consumption::First Person,True
557ba1ded6dfbb62b9dc5665,Alcohol Consumption::First Person,True
557a389bd6dfbb54c62d4eae,Alcohol Consumption::First Person,True
557dcb3ed6dfbb67daa27241,Alcohol Consumption::First Person,True
557b3daad6dfbb2d94b9c5bc,Alcohol Consumption::First Person,True
556e4aa7d6dfbb7a8de45705,Alcohol Consumption::First Person,True
5585a00ed6dfbb422da7cff2,Alcohol Consumption::First Person,True
557db13cd6dfbb6067a7488b,Alcohol Consumption::First Person,True
558ca794d6dfbb61e9d092bf,Alcohol Consumption::First Person,True
557393bad6dfbb2297cee315,Alcohol Consumption::First Person,True
5581f5cbd6dfbb19948b7d73,Alcohol Consumption::First Person,True
5583ff1fd6dfbb30066422ca,Alcohol Consumption::First Person,True
558e1c99d6dfbb4238e2da18,Alcohol Consumption::First Person,True
557088b5d6dfbb11f67213dd,Alcohol Consumption::First Person,True
557b5567d6dfbb3170895d66,Alcohol Consumption::First Person,True
5588c083d6dfbb44ccd0be9b,Alcohol Consumption::First Person,True
557759bcd6dfbb3aa4b0d3ca,Alcohol Consumption::First Person,True
5584c08bd6dfbb675bdc2327,Alcohol Consumption::First Person,True
5584cbf6d6dfbb6b2489471a,Alcohol Consumption::First Person,True
557243b5d6dfbb440ea6bffd,Alcohol Consumption::First Person,True
557e2b81d6dfbb047b5b0581,Alcohol Consumption::First Person,True
55820daad6dfbb2107533336,Alcohol Consumption::First Person,True
55847bc6d6dfbb540231a4b2,Alcohol Consumption::First Person,True
55735dc3d6dfbb5f9300abbb,Alcohol Consumption::First Person,True
5577bc56d6dfbb68034fde03,Alcohol Consumption::First Person,True
5583a9b4d6dfbb1919fb5295,Alcohol Consumption::First Person,True
557a3000d6dfbb54c62ccc89,Alcohol Consumption::First Person,True
558502d3d6dfbb79c037e6dc,Alcohol Consumption::First Person,True
55870bbdd6dfbb03f5ef3fe3,Alcohol Consumption::First Person,True
55771afcd6dfbb1db0eaf5b9,Alcohol Consumption::First Person,True
5588710bd6dfbb182e22e0bf,Alcohol Consumption::First Person,True
55885049d6dfbb0b6a94f1d4,Alcohol Consumption::First Person,True
55739c2bd6dfbb3251308913,Alcohol Consumption::First Person,True
5586de27d6dfbb57be44ca75,Alcohol Consumption::First Person,True
557f804dd6dfbb71e03742ac,Alcohol Consumption::First Person,True
5570b0a4d6dfbb2a5bc46090,Alcohol Consumption::First Person,True
558448a5d6dfbb43bac42620,Alcohol Consumption::First Person,True
558fc92dd6dfbb7cc9049860,Alcohol Consumption::First Person,True
5589b874d6dfbb0977b32496,Alcohol Consumption::First Person,True
557831f4d6dfbb3fbfc0d4ce,Alcohol Consumption::First Person,True
558f2715d6dfbb4a7cf8b11b,Alcohol Consumption::First Person,True
556e64f8d6dfbb123fe2db37,Alcohol Consumption::First Person,True
557e5713d6dfbb105fabe4f4,Alcohol Consumption::First Person,True
55849023d6dfbb57dc41285e,Alcohol Consumption::First Person,True
55877b9dd6dfbb344f785f5f,Alcohol Consumption::First Person,True
55861944d6dfbb74e8a1a69e,Alcohol Consumption::First Person,True
5588c629d6dfbb44ccd1068e,Alcohol Consumption::First Person,True
55891976d6dfbb5b1657b542,Alcohol Consumption::First Person,True
5586dd97d6dfbb57be44c63f,Alcohol Consumption::First Person,True
557b91f6d6dfbb5854dd3cfc,Alcohol Consumption::First Person,True
557cd429d6dfbb14da218c14,Alcohol Consumption::First Person,True
556fc5b9d6dfbb11fa70dcb8,Alcohol Consumption::First Person,True
55912c8dd6dfbb1cd61a5052,Alcohol Consumption::First Person,True
557b4a7ad6dfbb317088f813,Alcohol Consumption::First Person,True
557cf3d5d6dfbb2157cbc5e4,Alcohol Consumption::First Person,True
5588b271d6dfbb410e3076ce,Alcohol Consumption::First Person,True
557264acd6dfbb56bc599e1e,Alcohol Consumption::First Person,True
55876019d6dfbb2d33903b2c,Alcohol Consumption::First Person,True
55825cedd6dfbb335ab314dd,Alcohol Consumption::First Person,True
556f880dd6dfbb6c6c3ad4ed,Alcohol Consumption::First Person,True
5581e3d9d6dfbb1537c0585f,Alcohol Consumption::First Person,True
557a1a27d6dfbb4a90fa9610,Alcohol Consumption::First Person,True
55880f62d6dfbb69f9892cea,Alcohol Consumption::First Person,True
55778160d6dfbb4a81c99a65,Alcohol Consumption::First Person,True
557c8ddad6dfbb7427d48753,Alcohol Consumption::First Person,True
55739afcd6dfbb3251307db6,Alcohol Consumption::First Person,True
55877e98d6dfbb344f7886f5,Alcohol Consumption::First Person,True
55786826d6dfbb6754396e5f,Alcohol Consumption::First Person,True
5584d269d6dfbb6b24898cd8,Alcohol Consumption::First Person,True
5576338cd6dfbb240cd0f0f3,Alcohol Consumption::First Person,True
558c3aefd6dfbb3e7080ae31,Alcohol Consumption::First Person,True
5573d4c9d6dfbb61b92c5380,Alcohol Consumption::First Person,True
5583b830d6dfbb1cd68d51d0,Alcohol Consumption::First Person,True
5577ac29d6dfbb5cd25a066b,Alcohol Consumption::First Person,True
5583834cd6dfbb0e0ab14bc0,Alcohol Consumption::First Person,True
558761b5d6dfbb2d33904c60,Alcohol Consumption::First Person,True
5584dd3ad6dfbb6ec0edd43c,Alcohol Consumption::First Person,True
5573603ed6dfbb6f23eb1263,Alcohol Consumption::First Person,True
556e1e58d6dfbb50e34a3eb7,Alcohol Consumption::First Person,True
55743b77d6dfbb2a112871a1,Alcohol Consumption::First Person,True
558cb695d6dfbb6588fa443c,Alcohol Consumption::First Person,True
557bc017d6dfbb790ad11a52,Alcohol Consumption::First Person,True
558041bad6dfbb2b73aabc08,Alcohol Consumption::First Person,True
5587414bd6dfbb21a4dc40f0,Alcohol Consumption::First Person,True
55847013d6dfbb4fc1d6e4c2,Alcohol Consumption::First Person,True
5584b669d6dfbb636c081966,Alcohol Consumption::First Person,True
55746645d6dfbb38360973b4,Alcohol Consumption::First Person,True
558cdaa2d6dfbb70c4e8ae19,Alcohol Consumption::First Person,True
5586125ad6dfbb74e8a162e8,Alcohol Consumption::First Person,True
55915050d6dfbb451b92c947,Alcohol Consumption::First Person,True
5575c689d6dfbb5ac97c4e07,Alcohol Consumption::First Person,True
558a2820d6dfbb28e542f32c,Alcohol Consumption::First Person,True
55738ed1d6dfbb2297ceb4bd,Alcohol Consumption::First Person,True
558749aed6dfbb257fb5bbea,Alcohol Consumption::First Person,True
5589f5cad6dfbb1da083efae,Alcohol Consumption::First Person,True
5589b45ed6dfbb0977b2fe17,Alcohol Consumption::First Person,True
558c5975d6dfbb4c28f7770e,Alcohol Consumption::First Person,True
5574d699d6dfbb571e329c0c,Alcohol Consumption::First Person,True
557bfcb8d6dfbb2e4f842bb1,Alcohol Consumption::First Person,True
5579b1d9d6dfbb234a99d193,Alcohol Consumption::First Person,True
55732375d6dfbb264057eb5c,Alcohol Consumption::First Person,True
5588ff0fd6dfbb53cfae5e2b,Alcohol Consumption::First Person,True
5574b020d6dfbb4c00778765,Alcohol Consumption::First Person,True
5588ea52d6dfbb500daa7037,Alcohol Consumption::First Person,True
558665bdd6dfbb108cad8675,Alcohol Consumption::First Person,True
5579d7c8d6dfbb31ce02fcea,Alcohol Consumption::First Person,True
55739788d6dfbb2297cf06bd,Alcohol Consumption::First Person,True
5572fafed6dfbb1a4781dbba,Alcohol Consumption::First Person,True
557cc716d6dfbb0ed33ad4af,Alcohol Consumption::First Person,True
5573f977d6dfbb6e8a700480,Alcohol Consumption::First Person,True
558ecd1cd6dfbb307087f613,Alcohol Consumption::First Person,True
55763b53d6dfbb29f7f9e82a,Alcohol Consumption::First Person,True
556e8fd1d6dfbb3061977e58,Alcohol Consumption::First Person,True
5586761ad6dfbb1449ba5ea1,Alcohol Consumption::First Person,True
5575fec8d6dfbb0c797103dc,Alcohol Consumption::First Person,True
558b098dd6dfbb667f5d105b,Alcohol Consumption::First Person,True
55747700d6dfbb3bdb42d477,Alcohol Consumption::First Person,True
55887c0ad6dfbb20580f8282,Alcohol Consumption::First Person,True
556e8adfd6dfbb3061974a13,Alcohol Consumption::First Person,True
55853736d6dfbb0db126408b,Alcohol Consumption::First Person,True
558ee250d6dfbb34962f5cf5,Alcohol Consumption::First Person,True
557d4cdcd6dfbb3f29d8f76d,Alcohol Consumption::First Person,True
5590041bd6dfbb1147f0edb0,Alcohol Consumption::First Person,True
557a4008d6dfbb59f527b079,Alcohol Consumption::First Person,True
557dda99d6dfbb6b931de8f1,Alcohol Consumption::First Person,True
5578a846d6dfbb0f41f3a62a,Alcohol Consumption::First Person,True
558592dcd6dfbb3c34c65bbf,Alcohol Consumption::First Person,True
557f15e1d6dfbb4a3327db78,Alcohol Consumption::First Person,True
55858599d6dfbb3631386529,Alcohol Consumption::First Person,True
55750d08d6dfbb673881b35f,Alcohol Consumption::First Person,True
5579f284d6dfbb3b96a4411d,Alcohol Consumption::First Person,True
558a070ad6dfbb216fdc80a8,Alcohol Consumption::First Person,True
5582f3b5d6dfbb5d7e1d3649,Alcohol Consumption::First Person,True
5585f250d6dfbb699e4f99ef,Alcohol Consumption::First Person,True
55862951d6dfbb7d2ba0fd5d,Alcohol Consumption::First Person,True
55783137d6dfbb3fbfc0d1ef,Alcohol Consumption::First Person,True
558b31a6d6dfbb71e193e990,Alcohol Consumption::First Person,True
5576d147d6dfbb7b445a9b0b,Alcohol Consumption::First Person,True
557cc10ed6dfbb08c6906610,Alcohol Consumption::First Person,True
558f6610d6dfbb5f01e29c79,Alcohol Consumption::First Person,True
5591980cd6dfbb5a81838136,Alcohol Consumption::First Person,True
558cd7c6d6dfbb70c4e88bf9,Alcohol Consumption::First Person,True
558654abd6dfbb0c4d69e3dc,Alcohol Consumption::First Person,True
557ce48fd6dfbb1b59b1fef2,Alcohol Consumption::First Person,True
55850487d6dfbb79c037f577,Alcohol Consumption::First Person,True
5575d4a5d6dfbb66f9dad160,Alcohol Consumption::First Person,True
558b4046d6dfbb7579676390,Alcohol Consumption::First Person,True
557c365bd6dfbb45cec07cd0,Alcohol Consumption::First Person,True
55848325d6dfbb57dc40b04e,Alcohol Consumption::First Person,True
5591d5f3d6dfbb048bd2db95,Alcohol Consumption::First Person,True
55882cbfd6dfbb76ef2f8a71,Alcohol Consumption::First Person,True
556f6470d6dfbb4b934a2c89,Alcohol Consumption::First Person,True
558deb98d6dfbb1d49556b62,Alcohol Consumption::First Person,True
5589f35dd6dfbb1da083d7ed,Alcohol Consumption::First Person,True
55733358d6dfbb3d96336aca,Alcohol Consumption::First Person,True
5571150fd6dfbb62ba9679a5,Alcohol Consumption::First Person,True
5584fb6fd6dfbb761bb10ea9,Alcohol Consumption::First Person,True
558c92c6d6dfbb5ab80abc9c,Alcohol Consumption::First Person,True
558c3734d6dfbb3e70808afd,Alcohol Consumption::First Person,True
55734ce5d6dfbb5012be890f,Alcohol Consumption::First Person,True
558b4c3dd6dfbb795bd8f930,Alcohol Consumption::First Person,True
55748921d6dfbb4333eb1ca7,Alcohol Consumption::First Person,True
55906396d6dfbb3733207c0f,Alcohol Consumption::First Person,True
558f9558d6dfbb6b8a430966,Alcohol Consumption::First Person,True
557a5629d6dfbb5f0fac3296,Alcohol Consumption::First Person,True
557db6acd6dfbb64379be818,Alcohol Consumption::First Person,True
557540bfd6dfbb775fb52376,Alcohol Consumption::First Person,True
558e489bd6dfbb624e5d7550,Alcohol Consumption::First Person,True
558cbab4d6dfbb6588fa7e32,Alcohol Consumption::First Person,True
557df178d6dfbb73f17991aa,Alcohol Consumption::First Person,True
5571de7ed6dfbb1e02786c7b,Alcohol Consumption::First Person,True
55738dcdd6dfbb2297ceab8c,Alcohol Consumption::First Person,True
557f68a5d6dfbb6bdd7962fb,Alcohol Consumption::First Person,True
55861f58d6dfbb79a27cb4a8,Alcohol Consumption::First Person,True
5582d9a8d6dfbb5642e456de,Alcohol Consumption::First Person,True
558e0722d6dfbb3730f3097d,Alcohol Consumption::First Person,True
55832a76d6dfbb6edebf18b0,Alcohol Consumption::First Person,True
5585f558d6dfbb699e4fb39c,Alcohol Consumption::First Person,True
5589c802d6dfbb0dcfb49bc9,Alcohol Consumption::First Person,True
557f7f6fd6dfbb71e0373c3d,Alcohol Consumption::First Person,True
558e17a6d6dfbb4238e29e6a,Alcohol Consumption::First Person,True
557a2392d6dfbb4fc271340d,Alcohol Consumption::First Person,True
557d3c28d6dfbb3870024a45,Alcohol Consumption::First Person,True
55867e24d6dfbb1b603d915d,Alcohol Consumption::First Person,True
5573f5abd6dfbb6e8a6ff3bf,Alcohol Consumption::First Person,True
55747ca3d6dfbb3fa09d9c64,Alcohol Consumption::First Person,True
558b408bd6dfbb7579676645,Alcohol Consumption::First Person,True
557ce19fd6dfbb1b59b1df00,Alcohol Consumption::First Person,True
5575c1cad6dfbb5ac97c2410,Alcohol Consumption::First Person,True
5583af6cd6dfbb1919fb8c02,Alcohol Consumption::First Person,True
5581b7c3d6dfbb09e86b6afe,Alcohol Consumption::First Person,True
5587cd91d6dfbb4a57904ced,Alcohol Consumption::First Person,True
55918fa3d6dfbb56098ac174,Alcohol Consumption::First Person,True
558e25b7d6dfbb4c990ca280,Alcohol Consumption::First Person,True
557f7133d6dfbb6bdd79bda3,Alcohol Consumption::First Person,True
5587d212d6dfbb503f135359,Alcohol Consumption::First Person,True
557f83d7d6dfbb75c9085381,Alcohol Consumption::First Person,True
557781bfd6dfbb4a81c99e8b,Alcohol Consumption::First Person,True
557de161d6dfbb70581a29c7,Alcohol Consumption::First Person,True
55773994d6dfbb300ff08658,Alcohol Consumption::First Person,True
55821a38d6dfbb24cd968b5a,Alcohol Consumption::First Person,True
5571f117d6dfbb239ab1bcbe,Alcohol Consumption::First Person,True
55730672d6dfbb1f07a59659,Alcohol Consumption::First Person,True
5579e34dd6dfbb36bd754a77,Alcohol Consumption::First Person,True
557b0434d6dfbb1de5b3ed46,Alcohol Consumption::First Person,True
55712e5bd6dfbb6cb0a70d4a,Alcohol Consumption::First Person,True
55877c4ad6dfbb344f786832,Alcohol Consumption::First Person,True
558b9d0ad6dfbb11d8ad7df6,Alcohol Consumption::First Person,True
559127e2d6dfbb1cd61a45e4,Alcohol Consumption::First Person,True
558e30eed6dfbb588675912f,Alcohol Consumption::First Person,True
557db7e4d6dfbb64379bf2fe,Alcohol Consumption::First Person,True
557ec67dd6dfbb2fe38d8ed8,Alcohol Consumption::First Person,True
557d917ad6dfbb58dc458650,Alcohol Consumption::First Person,True
5584febbd6dfbb761bb12ceb,Alcohol Consumption::First Person,True
558dd084d6dfbb0a948142e5,Alcohol Consumption::First Person,True
557ce321d6dfbb1b59b1ef16,Alcohol Consumption::First Person,True
558ef211d6dfbb38eb8e35e4,Alcohol Consumption::First Person,True
558b5cefd6dfbb7cefc707a6,Alcohol Consumption::First Person,True
558b6d41d6dfbb01b4074189,Alcohol Consumption::First Person,True
558a9308d6dfbb46ad3cdecc,Alcohol Consumption::First Person,True
556e9c0bd6dfbb3acb18bad8,Alcohol Consumption::First Person,True
5588635bd6dfbb116fec5275,Alcohol Consumption::First Person,True
558fee7ad6dfbb085837bf02,Alcohol Consumption::First Person,True
558fac72d6dfbb7415d99154,Alcohol Consumption::First Person,True
55769d6ed6dfbb61d95ab03b,Alcohol Consumption::First Person,True
558785bcd6dfbb344f78e4ec,Alcohol Consumption::First Person,True
557405abd6dfbb79623de08c,Alcohol Consumption::First Person,True
557da37cd6dfbb5ccfb796d9,Alcohol Consumption::First Person,True
5574f9e1d6dfbb62bbb7621a,Alcohol Consumption::First Person,True
557e5822d6dfbb105fabf17a,Alcohol Consumption::First Person,True
558e41e1d6dfbb624e5d4028,Alcohol Consumption::First Person,True
557a45abd6dfbb59f527ff2c,Alcohol Consumption::First Person,True
556e7502d6dfbb1bcf16e518,Alcohol Consumption::First Person,True
558de1e3d6dfbb1285b4a8ca,Alcohol Consumption::First Person,True
5588e2c1d6dfbb4c467fc447,Alcohol Consumption::First Person,True
55746b5dd6dfbb3bdb427339,Alcohol Consumption::First Person,True
558df830d6dfbb2b5aae06e2,Alcohol Consumption::First Person,True
55879e62d6dfbb3ce0502be4,Alcohol Consumption::First Person,True
5586dba1d6dfbb57be44b865,Alcohol Consumption::First Person,True
557b9168d6dfbb5854dd3708,Alcohol Consumption::First Person,True
557d9f3ed6dfbb5ccfb77738,Alcohol Consumption::First Person,True
557b90a1d6dfbb5854dd2e98,Alcohol Consumption::First Person,True
557479fad6dfbb3fa09d8379,Alcohol Consumption::First Person,True
5572884dd6dfbb6172a76a0c,Alcohol Consumption::First Person,True
558c16f2d6dfbb32920d6fcb,Alcohol Consumption::First Person,True
557b66f0d6dfbb398e8f3816,Alcohol Consumption::First Person,True
558c8324d6dfbb5707f9c26f,Alcohol Consumption::First Person,True
558a4113d6dfbb30843a74b5,Alcohol Consumption::First Person,True
5571f9bad6dfbb28af206148,Alcohol Consumption::First Person,True
5574e627d6dfbb5ab88224e4,Alcohol Consumption::First Person,True
55831b29d6dfbb68401c55cf,Alcohol Consumption::First Person,True
5583c405d6dfbb206a43a8a3,Alcohol Consumption::First Person,True
558c825ad6dfbb5707f9babb,Alcohol Consumption::First Person,True
5574d4c0d6dfbb571e328a10,Alcohol Consumption::First Person,True
558cffc9d6dfbb06be962c01,Alcohol Consumption::First Person,True
558c3f47d6dfbb3e7080d7fd,Alcohol Consumption::First Person,True
55827549d6dfbb3ad4e85dfc,Alcohol Consumption::First Person,True
55885d99d6dfbb116fec1e3a,Alcohol Consumption::First Person,True
557b6658d6dfbb398e8f32a5,Alcohol Consumption::First Person,True
556e677ed6dfbb123fe2fdd9,Alcohol Consumption::First Person,True
5573330bd6dfbb3d9633680d,Alcohol Consumption::First Person,True
5573d161d6dfbb61b92c32e9,Alcohol Consumption::First Person,True
5570ef52d6dfbb4ce0e37533,Alcohol Consumption::First Person,True
558f61f2d6dfbb5b009e8de0,Alcohol Consumption::First Person,True
557cfbf2d6dfbb2157cc1eb5,Alcohol Consumption::First Person,True
5588e508d6dfbb4c467fe1d4,Alcohol Consumption::First Person,True
5570a89fd6dfbb22396152f4,Alcohol Consumption::First Person,True
55722dced6dfbb3e96ae45fc,Alcohol Consumption::First Person,True
557f9be0d6dfbb7a035c7516,Alcohol Consumption::First Person,True
558ded8bd6dfbb1d49557fe4,Alcohol Consumption::First Person,True
55723ccbd6dfbb440ea67f30,Alcohol Consumption::First Person,True
5590e83fd6dfbb739baa11cb,Alcohol Consumption::First Person,True
55745341d6dfbb3487ccd40b,Alcohol Consumption::First Person,True
55719e77d6dfbb0f97021699,Alcohol Consumption::First Person,True
558c3c7fd6dfbb3e7080bd2e,Alcohol Consumption::First Person,True
556e3d1ed6dfbb6d1e39fe92,Alcohol Consumption::First Person,True
5591d6bfd6dfbb048bd2e369,Alcohol Consumption::First Person,True
55866ffad6dfbb1449ba433d,Alcohol Consumption::First Person,True
5584ca6dd6dfbb6b2489369b,Alcohol Consumption::First Person,True
557b232bd6dfbb262ff2bcc5,Alcohol Consumption::First Person,True
557a2357d6dfbb4fc27131d8,Alcohol Consumption::First Person,True
557d90e5d6dfbb58dc458338,Alcohol Consumption::First Person,True
557c8947d6dfbb6dfd82752b,Alcohol Consumption::First Person,True
558531d9d6dfbb0db1263346,Alcohol Consumption::First Person,True
55755132d6dfbb7cbacadb04,Alcohol Consumption::First Person,True
558b653fd6dfbb01b406da9a,Alcohol Consumption::First Person,True
557b79fdd6dfbb42a0cabed5,Alcohol Consumption::First Person,True
55800448d6dfbb1a71bcdc3c,Alcohol Consumption::First Person,True
5585cbd3d6dfbb5440081378,Alcohol Consumption::First Person,True
5571ee2fd6dfbb239ab1a0ae,Alcohol Consumption::First Person,True
55891c26d6dfbb5b1657bf7c,Alcohol Consumption::First Person,True
5570ecb3d6dfbb4ce0e359d3,Alcohol Consumption::First Person,True
558f2810d6dfbb4a7cf8ba47,Alcohol Consumption::First Person,True
557711d3d6dfbb1db0eaa730,Alcohol Consumption::First Person,True
558f6dabd6dfbb5f01e2e782,Alcohol Consumption::First Person,True
557780e6d6dfbb4a81c994f9,Alcohol Consumption::First Person,True
557dae65d6dfbb6067a73015,Alcohol Consumption::First Person,True
558de2ebd6dfbb1285b4b38b,Alcohol Consumption::First Person,True
55724459d6dfbb440ea6c5fb,Alcohol Consumption::First Person,True
5578fbccd6dfbb3f4bb6ed4c,Alcohol Consumption::First Person,True
558f0ebfd6dfbb40e0aac06b,Alcohol Consumption::First Person,True
557a2401d6dfbb4fc2713866,Alcohol Consumption::First Person,True
557bc4fad6dfbb790ad1456d,Alcohol Consumption::First Person,True
557eea58d6dfbb3f31454b8c,Alcohol Consumption::First Person,True
557b7e93d6dfbb42a0caecc4,Alcohol Consumption::First Person,True
557b5374d6dfbb3170894b0d,Alcohol Consumption::First Person,True
556e8bd9d6dfbb30619754de,Alcohol Consumption::First Person,True
557c9b45d6dfbb7ac08aeb27,Alcohol Consumption::First Person,True
556e8487d6dfbb257508a1a0,Alcohol Consumption::First Person,True
557d193dd6dfbb30f04a6e57,Alcohol Consumption::First Person,True
558754d2d6dfbb29597da699,Alcohol Consumption::First Person,True
558e2066d6dfbb4c990c6445,Alcohol Consumption::First Person,True
558b9e70d6dfbb11d8ad8b4c,Alcohol Consumption::First Person,True
55737988d6dfbb021809fead,Alcohol Consumption::First Person,True
557d0474d6dfbb280c64955b,Alcohol Consumption::First Person,True
558cc897d6dfbb69db1fdf9b,Alcohol Consumption::First Person,True
5571417dd6dfbb705b6d9afb,Alcohol Consumption::First Person,True
557f011ed6dfbb42c2fb79b9,Alcohol Consumption::First Person,True
557a3bc5d6dfbb54c62d7b4a,Alcohol Consumption::First Person,True
55733db5d6dfbb44a9f10b66,Alcohol Consumption::First Person,True
55838f5fd6dfbb11d02e4d46,Alcohol Consumption::First Person,True
557b15ddd6dfbb226007867c,Alcohol Consumption::First Person,True
557b7835d6dfbb42a0caaccd,Alcohol Consumption::First Person,True
55863439d6dfbb7d2ba17385,Alcohol Consumption::First Person,True
559066d6d6dfbb3733208e2b,Alcohol Consumption::First Person,True
557bcc91d6dfbb0b0ee1dae7,Alcohol Consumption::First Person,True
558a07c7d6dfbb216fdc8956,Alcohol Consumption::First Person,True
5589a3fad6dfbb055d65f9d7,Alcohol Consumption::First Person,True
55838b04d6dfbb11d02e154d,Alcohol Consumption::First Person,True
5586221ed6dfbb79a27cd1ed,Alcohol Consumption::First Person,True
5585dff6d6dfbb5a66dd364e,Alcohol Consumption::Other,True
5574a6d9d6dfbb4c00772e2c,Alcohol Consumption::Other,True
5586ffcbd6dfbb77fd5f966e,Alcohol Consumption::Other,True
557b5d3fd6dfbb35251a47b9,Alcohol Consumption::Other,True
558a9d76d6dfbb4ba6192803,Alcohol Consumption::Other,True
557baf29d6dfbb6d47c64577,Alcohol Consumption::Other,True
5576ebd5d6dfbb0b608fa7e2,Alcohol Consumption::Other,True
557a098cd6dfbb4571385df1,Alcohol Consumption::Other,True
5585e05ad6dfbb5a66dd3990,Alcohol Consumption::Other,True
558f7b44d6dfbb6325d70dbc,Alcohol Consumption::Other,True
557dd0ced6dfbb6b931d87e3,Alcohol Consumption::Other,True
556e743dd6dfbb1bcf16da3f,Alcohol Consumption::Other,True
55767927d6dfbb485841ec47,Alcohol Consumption::Other,True
55770785d6dfbb179bf071fe,Alcohol Consumption::Other,True
5573f1c8d6dfbb6e8a6fe08d,Alcohol Consumption::Other,True
559059e7d6dfbb2ecc9898e3,Alcohol Consumption::Other,True
558e4139d6dfbb624e5d3a49,Alcohol Consumption::Other,True
5577c33bd6dfbb68035036d9,Alcohol Consumption::Other,True
558723c2d6dfbb0f572b6b15,Alcohol Consumption::Second Person,True
